0.9611087751,0.576862768,0,1
0.8917517137,0.6191922342,0,1
0.9558887072,0.7294482257,0,1
0.853500019,0.8750345702,0,1
0.8132646871,0.8658945457,0,1
0.6348553669,0.894094384,0,1
0.5825049256,0.8718633292,0,1
0.5445707563,0.8861515008,0,1
0.4657025963,0.9730138307,0,1
0.3311826594,0.891476608,0,1
0.2704919141,0.8719431715,0,1
0.2363133052,0.7750399088,0,1
0.1214889935,0.6718978367,0,1
0.1693531459,0.5820812159,0,1
0.191852792,0.543616539,0,1
0.0831871569,0.4401968879,0,1
0.1987990426,0.4944862972,0,1
0.2397254178,0.3611018956,0,1
0.2084451093,0.2408188366,0,1
0.2734241342,0.2378707361,0,1
0.2758527665,0.2255115377,0,1
0.3794122239,0.2380423804,0,1
0.418716274,0.1558042372,0,1
0.4311604462,0.2080876371,0,1
0.6176267928,0.2062614265,0,1
0.6229996757,0.2196021597,0,1
0.6622870013,0.3104625529,0,1
0.7319053288,0.2681034768,0,1
0.7154621114,0.3448888315,0,1
0.7998410788,0.4538918314,0,1
0.7254603401,0.4431404685,0,1
0.7548160762,0.5455511188,0,1
0.7624908311,0.5564167059,0,1
0.6708242926,0.5907089902,0,1
0.7411382979,0.6695451848,0,1
0.6918893743,0.6432084226,0,1
0.569011947,0.6339216172,0,1
0.5796650599,0.6627353757,0,1
0.5504645304,0.7420272283,0,1
0.5649332329,0.6326606166,0,1
0.4452150921,0.6093494761,0,1
0.4425182197,0.5819419619,0,1
0.4718211394,0.6515052395,0,1
0.4485019443,0.5908205471,0,1
0.4161197656,0.6108737652,0,1
0.3227006866,0.4909901554,0,1
0.3523890114,0.5430035398,0,1
0.439916572,0.4920153992,0,1
0.4561437609,0.4919158389,0,1
0.3919669311,0.4041300511,0,1
0.4436338436,0.4084220546,0,1
0.4909573979,0.4094083355,0,1
0.5144575236,0.4684665505,0,1
0.4626529156,0.426603537,0,1
0.4402014391,0.496149571,0,1
0.5626750479,0.4362640381,0,1
0.4433147085,0.5234444537,0,1
0.5745283148,0.4333965876,0,1
0.4647148235,0.521880846,0,1
0.5178325345,0.4995462553,0,1
0.02898834584,0.4067091292,1,0
0.09639481171,0.3682742779,1,0
0.07832161634,0.2310382392,1,0
0.1921173584,0.1164042975,1,0
0.2178744175,0.1502721733,1,0
0.2684113823,0.1461596063,1,0
0.4682459822,0.1356093434,1,0
0.5481425013,0.07403839433,1,0
0.5843380995,0.1168058361,1,0
0.6893348445,0.05360054265,1,0
0.707792199,0.1450089148,1,0
0.7954244676,0.2777717203,1,0
0.8307666928,0.3299473646,1,0
0.9220880227,0.3946982023,1,0
0.8689176461,0.3815308767,1,0
0.8224137525,0.5299515755,1,0
0.809821509,0.5348973986,1,0
0.7721491114,0.6879971217,1,0
0.759811921,0.6811909908,1,0
0.7769653923,0.7758996316,1,0
0.6611110849,0.8086068838,1,0
0.6286414888,0.8301752521,1,0
